fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,evaluation_split
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.320720004282972,14.020866270918392,0.3027611069905781,-0.5677515682362342,-78.91746798483655,3361.0,3282.0825320151635,139,0.6702033039389088,139,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,overall,all,4.826955580043917,9.934135509134922,0.3373920489313082,0.3262090195994824,97.86270587984473,4292.0,4389.862705879845,300,0.7145437039540753,300,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,CA_1,6.286819766266271,14.621109399803322,0.3617272592788418,-0.7918360600341111,-79.18360600341111,1738.0,1658.8163939965889,100,0.7536200191787618,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.104507309794426,6.133272743609347,0.2884404293601142,1.0393850055336953,103.93850055336952,1423.0,1526.9385005533695,100,0.7020500082768532,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.0895396640710535,6.683357712486124,0.3615861771946113,0.7310781132988632,73.10781132988632,1131.0,1204.1078113298863,100,0.687961084406611,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,demand_band,high,2.28743941822354,4.324945649169433,0.5045179875330723,-0.0199471758497129,-13.82339286385104,3142.0,3128.176607136149,693,0.6346910928207239,99,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,demand_band,low,0.6624599669254982,0.9020050190235356,1.278787624176519,0.1719668353470996,119.17301689554006,359.0,478.17301689554006,693,0.6447918212270433,99,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,demand_band,medium,0.9030954168909896,1.253340141214559,0.8151834736538135,-0.0104858797644878,-7.486918151844293,791.0,783.5130818481557,714,0.5944508322704178,102,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_1,1.1187478634218375,1.8018449059400672,0.5805693195681694,0.0851266905547134,26.814907524734732,607.0,633.8149075247347,315,0.6031394656462262,45,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_2,0.925025085681815,1.2989594016564,1.0360280959636328,0.2077965670475913,122.18438142398372,525.0,647.1843814239837,588,0.6082219923024914,84,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_3,1.4977193602419916,3.2487100868956835,0.5673323019650836,-0.0427206207760014,-51.13658306887373,3160.0,3108.8634169311263,1197,0.637841345466796,171,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.456431596266431,0.4921925482017427,3.3829635958570767,0.293919886602828,37.03390571195632,17.0,54.03390571195632,126,0.7145394441538031,18,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,intermittent,0.7693148287944496,1.1777463227262703,0.8425428267212736,0.1396066614912337,139.74626815272495,914.0,1053.746268152725,1001,0.6063575099353472,143,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,regular,1.913150952534055,3.687302712620536,0.5538517931614507,-0.0811073668908906,-78.91746798483655,3361.0,3282.0825320151635,973,0.631165176020061,139,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,overall,all,1.2805192388421192,2.641076736431466,0.6265355082871505,0.0466012885142117,97.86270587984473,4292.0,4389.862705879845,2100,0.6243426446077053,300,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,store_id,CA_1,1.526716650568747,3.517395821976773,0.6149031388942019,-0.1131194371477301,-79.18360600341111,1738.0,1658.8163939965889,700,0.6486035455065248,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,store_id,TX_2,1.295691748814923,2.300010844246178,0.6373747183207634,0.1484835722190993,103.93850055336952,1423.0,1526.9385005533695,700,0.6563580040378659,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_daily,7,daily,store_id,WI_3,1.0191493171426866,1.8065812273597812,0.6307732290007787,0.1044397304712661,73.10781132988632,1131.0,1204.1078113298863,700,0.568066384278725,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,high,34.98796849909022,61.38381052877706,0.2278671719893383,-1.54391734794516,-152.84781744657084,15201.0,15048.15218255343,99,1.264427073777553,99,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,low,9.41308009252893,10.931784542399996,0.5514171178463693,6.45618905041442,639.1627159910277,1690.0,2329.162715991028,99,1.5617388135444248,99,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,medium,9.6865885138886,12.21742281376925,0.2687060180627243,-0.3334508801253475,-34.011989772785455,3677.0,3642.988010227215,102,0.9884488692893024,102,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,14.388004049907128,21.43017214823388,0.2406915175635021,5.67660599756572,255.4472698904574,2690.0,2945.4472698904574,45,1.189545360051507,45,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,16.095675251163943,29.384908735274184,0.3506319297452726,-3.411997461619432,-286.6077867760323,3856.0,3569.392213223968,84,1.4012161661239306,84,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,19.79087096867451,42.36344658384063,0.2413520849838355,2.827271495071616,483.4634256572463,14022.0,14505.463425657246,171,1.224447417284542,171,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,9.158237932301644,10.276513539230985,1.2302110655330567,8.88893151930016,160.00076734740287,134.0,294.00076734740287,18,2.589470293346348,18,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,9.976905599617483,14.400633312499188,0.3186726604300425,3.498173655326628,500.2388327117078,4477.0,4977.238832711708,143,1.2137892522526117,143,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,regular,27.281942845037435,51.490670953852224,0.2376505643579747,-1.4959474193340958,-207.9366912874393,15957.0,15749.06330871256,139,1.154171792518179,139,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,overall,all,17.945786129956446,36.51872613626116,0.2617530065629586,1.5076763625722378,452.30290877167135,20568.0,21020.30290877167,300,1.2687073583746151,300,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,CA_1,21.70432726494968,45.73849596995949,0.2794068906404439,-0.988523662732914,-98.8523662732914,7768.0,7669.147633726709,100,1.2796427839305315,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,TX_2,15.71023012528196,30.7822844281802,0.2308291232042603,3.93956638276577,393.956638276577,6806.0,7199.956638276577,100,1.3029889063465812,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,WI_3,16.422800999637694,31.004725891940183,0.2739873373312928,1.5719863676838577,157.19863676838577,5994.0,6151.198636768386,100,1.2234903848467336,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,demand_band,high,2.69520915645482,4.39358968726552,0.526595039449432,-0.051463911598172,-152.84781744657084,15201.0,15048.15218255343,2970,0.7399331136223668,99,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,demand_band,low,0.753051120470833,1.0141707617453442,1.323409365561168,0.2152063016804807,639.1627159910277,1690.0,2329.162715991028,2970,0.7654419238513608,99,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,demand_band,medium,1.028092601208558,1.444147009500427,0.855578830486317,-0.0111150293375115,-34.011989772785455,3677.0,3642.988010227215,3060,0.7396496612711779,102,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_1,1.383761098453844,2.149518352209364,0.6944525958783232,0.1892201999188573,255.4472698904574,2690.0,2945.4472698904574,1350,0.7795211413310401,45,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_2,1.2859207436614226,2.378139672447621,0.8403838884924235,-0.1137332487206477,-286.6077867760323,3856.0,3569.392213223968,2520,0.7625615864556179,84,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_3,1.6137814084264916,3.003532915337738,0.5904078323511555,0.0942423831690538,483.4634256572463,14022.0,14505.463425657246,5130,0.7329986522654417,171,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.5774550571434062,0.6630564530220006,2.327057692965965,0.2962977173100053,160.00076734740287,134.0,294.00076734740287,540,0.93298151251572,18,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,intermittent,0.8932986687077535,1.3554396037374947,0.8559864393022699,0.1166057885108876,500.2388327117078,4477.0,4977.238832711708,4290,0.7535975660195019,143,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,regular,2.216599367518867,3.7502774215407406,0.5792579659430767,-0.0498649139778031,-207.9366912874393,15957.0,15749.06330871256,4170,0.7188365107445142,139,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,overall,all,1.487477375796375,2.723730453136825,0.6508798318828947,0.0502558787524079,452.30290877167135,20568.0,21020.30290877167,9000,0.7482546471985307,300,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,store_id,CA_1,1.6301627796425795,3.0865906588825163,0.6295685297280816,-0.0329507887577638,-98.8523662732914,7768.0,7669.147633726709,3000,0.7317131152329616,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,store_id,TX_2,1.4808177710175514,2.5964313305846454,0.6527260230756178,0.1313188794255256,393.956638276577,6806.0,7199.956638276577,3000,0.7716465859459544,100,0,validation
validation_fold_2,xgb_tune_03,days_1_30_daily,30,daily,store_id,WI_3,1.3514515767289947,2.4469624423134197,0.6764021905550524,0.0523995455894619,157.19863676838577,5994.0,6151.198636768386,3000,0.7414042404166764,100,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,demand_band,high,2.13526097213793,3.315665628700582,0.4916065959108257,-0.3246749759642313,-32.1428226204589,430.0,397.8571773795411,99,0.4774966741440776,99,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,demand_band,low,0.488394256330488,0.680966544545213,1.098887076743598,0.0510271463911825,5.051687492727069,44.0,49.05168749272707,99,0.4004432066807825,99,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,demand_band,medium,0.8324908249514741,1.1431076691243414,0.8845215015109412,0.0494186332409085,5.040700590572669,96.0,101.04070059057268,102,0.4436671123367978,102,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_1,1.2482040173477598,2.585337196243733,0.7201177023160152,-0.1523245460457272,-6.854604572057724,78.0,71.14539542794228,45,0.4407682733944512,45,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_2,0.8146505967070836,1.3297582692961465,0.6002688607315353,-0.0771405880361618,-6.479809395037592,114.0,107.5201906049624,84,0.3482586652521146,84,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_3,1.286877782803389,2.1874827034268542,0.5821589969824855,-0.0509708805266891,-8.716020570063847,378.0,369.28397942993615,171,0.4858584413806234,171,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.2710371885777396,0.3343923444870558,4.607632205821574,0.1896743871381177,3.224464581348002,1.0,4.224464581348002,17,0.3757184872160992,17,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,intermittency_class,intermittent,0.6402179725317991,1.0082364641567212,0.7947533452118886,0.0613951163837151,8.840896759254974,116.0,124.84089675925496,144,0.4189532330736532,144,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,intermittency_class,regular,1.7831432482951302,2.8376682209847632,0.5471455000287485,-0.2454373804155549,-34.11579587776214,453.0,418.88420412223786,139,0.4708893080196747,139,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,overall,all,1.148853105878079,2.055529899421721,0.6046595294095153,-0.0735014484571972,-22.050434537159163,570.0,547.9495654628408,300,0.4405669788667151,300,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,store_id,CA_1,1.173947564941627,1.902280019311468,0.526433885624048,-0.1861889004886324,-18.61889004886325,223.0,204.38110995113675,100,0.4339823076149499,100,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,store_id,TX_2,1.2769464876316488,2.480032069495042,0.6449224685008327,-0.0375278959609568,-3.752789596095681,198.0,194.24721040390432,100,0.4628314831992899,100,0,validation
validation_fold_3,xgb_tune_03,day_1_daily,1,daily,store_id,WI_3,0.9956652650609612,1.7048111815255416,0.6682317215174236,0.0032124510779976,0.3212451077997684,149.0,149.32124510779977,100,0.4248871457859056,100,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,high,9.15262247187396,13.54034279050453,0.2556742733395942,-2.9894936900360114,-295.95987531356514,3544.0,3248.040124686435,99,0.7441426034414359,99,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,low,2.192360116505168,2.972999681562118,0.479125058573977,-0.0584686649872126,-5.788397833734052,453.0,447.211602166266,99,0.6921124928302594,99,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,medium,3.0095902510344303,4.360014626486046,0.413160438230837,0.6861674936005204,69.98908434725308,743.0,812.9890843472531,102,0.6216400832618927,102,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,6.521943809128263,12.174150210813108,0.3976795005566014,-3.817944092018944,-171.80748414085247,738.0,566.1925158591475,45,0.8995892570753733,45,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.618937402581131,5.956762635695299,0.373452999774957,0.6652677330698463,55.88248957786709,814.0,869.8824895778671,84,0.6100432238816457,84,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.869317360394494,8.134380442115127,0.2611835848894161,-0.6773929487547411,-115.83419423706071,3188.0,3072.1658057629397,171,0.6659145944395372,171,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.5663980399532351,1.8533478911906611,0.7608219051201429,0.7941333595115472,13.500267111696305,35.0,48.5002671116963,17,0.8622950417047237,17,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.682222042815536,3.981754501737088,0.3827948207784313,0.3897012089038172,56.11697408214968,1009.0,1065.1169740821497,144,0.6692278871822649,144,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.318436985686354,11.57501377542108,0.2752334255980528,-2.168175755351742,-301.3764299938921,3696.0,3394.623570006108,139,0.6803504428804638,139,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,overall,all,4.767104939516818,8.359580052950482,0.3017155025010644,-0.772530629333487,-231.7591888000461,4740.0,4508.240811199954,300,0.685321810078703,300,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.219045165994758,8.341645945392447,0.2796915951765679,-1.115001383069175,-111.5001383069175,1866.0,1754.4998616930825,100,0.7049106209097006,100,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.5680802628584205,7.612200439351568,0.2902211094573329,-0.1871092089824378,-18.710920898243785,1574.0,1555.2890791017562,100,0.6931973682611016,100,0,validation
validation_fold_3,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.514189389697276,9.061958032231022,0.3472453376690212,-1.0154812959488482,-101.5481295948848,1300.0,1198.4518704051152,100,0.6578574410653069,100,0,validation
validation_fold_3,xgb_tune_03,days_1_7_daily,7,daily,demand_band,high,2.467599717013183,4.111743456356546,0.4825187934227246,-0.4270705271480016,-295.95987531356514,3544.0,3248.040124686435,693,0.6781490698302507,99,0,validation
validation_fold_3,xgb_tune_03,days_1_7_daily,7,daily,demand_band,low,0.7005836547749748,1.0326126116349057,1.071753803000127,-0.0083526664267446,-5.788397833734052,453.0,447.211602166266,693,0.705973961821698,99,0,validation
validation_fold_3,xgb_tune_03,days_1_7_daily,7,daily,demand_band,medium,0.9688485857265072,1.4495757868631065,0.931033499607976,0.0980239276572172,69.98908434725308,743.0,812.9890843472531,714,0.6404035861841954,102,0,validation
